drug_id,disease_id,label
DB00928,MESH:D000754,1
DB09112,MESH:D012008,0
DB00344,MESH:D013001,0
DB11828,MESH:D014549,0
DB06782,MESH:D018784,0
DB00513,MESH:D018805,0
DB01082,MESH:D014376,1
DB01050,MESH:D013276,1
DB00759,MESH:D004405,1
DB00321,MESH:D008881,1
DB00930,MESH:C030635,0
DB00908,MESH:D014927,1
DB00959,MESH:D004487,1
DB12924,MESH:D007003,0
DB09102,MESH:D019698,1
DB00404,MESH:D011565,0
DB06186,MESH:D001759,0
DB00859,MESH:D007855,1
DB00863,MESH:D012061,0
DB00196,MESH:D008169,0
DB00572,MESH:D057066,0
DB01284,MESH:D012213,1
DB13235,MESH:C567091,0
DB01577,MESH:D009290,1
DB14509,MESH:D002602,0
DB01026,MESH:D000471,0
DB06774,MESH:D001416,1
DB00884,MESH:D011317,0
DB00598,MESH:D060050,1
DB00860,MESH:D014605,1
DB01495,MESH:D014653,1
DB00531,MESH:D000744,1
DB00959,MESH:D003873,1
DB00998,MESH:D020326,1
DB00879,MESH:D000647,0
DB00987,MESH:D008228,1
DB13152,MESH:D064646,0
DB00242,MESH:D020262,0
DB01001,MESH:D000072,0
DB11995,MESH:D006330,0
DB06643,MESH:D050723,1
DB05351,MESH:D013280,0
DB06290,MESH:D006255,0
DB01076,MESH:D006760,1
DB00038,MESH:D013921,1
DB00594,MESH:D007889,0
DB00635,MESH:D013625,1
DB13761,MESH:D014211,0
DB00999,MESH:D004487,1
DB00345,MESH:D013276,0
DB06826,MESH:D009798,1
DB00639,MESH:C031967,0
DB00895,MESH:D004342,1
DB00929,MESH:D000027,1
DB00904,MESH:D006947,0
DB01331,MESH:D007251,1
DB09125,MESH:D056844,0
DB00233,MESH:D002915,0
DB00661,MESH:D060050,1
DB00343,MESH:D020922,1
DB01075,MESH:D000707,1
DB13157,MESH:D000437,0
DB08938,MESH:D000152,0
DB00705,MESH:D015658,1
DB01193,MESH:D046349,0
DB00705,MESH:D005334,0
DB00044,MESH:D007006,1
DB00177,MESH:D014069,0
DB00843,MESH:D012061,0
DB09148,MESH:D060825,1
DB00056,MESH:D020326,0
DB13910,MESH:D010612,1
DB06412,MESH:D005199,1
DB00896,MESH:D013921,0
DB00543,MESH:D011111,0
DB00515,MESH:D008527,1
DB01043,MESH:D002546,0
DB00945,MESH:D003643,1
DB00489,MESH:D001282,1
DB00531,MESH:D006689,1
DB00038,MESH:D000506,0
DB01270,MESH:D020256,1
DB00860,MESH:D002825,1
DB01006,MESH:D008708,0
DB01190,MESH:D004697,1
DB00647,MESH:D003371,0
DB12500,MESH:D009290,0
DB15494,MESH:D019288,0
DB04815,MESH:D007402,1
DB01593,MESH:D003556,0
DB00766,MESH:D010245,0
DB01576,MESH:D012798,0
DB00619,MESH:D009196,1
DB01597,MESH:D013530,1
DB01357,MESH:D004412,1
DB00519,MESH:D003110,0
DB09039,MESH:D005776,1
DB00334,MESH:D001906,0
DB00563,MESH:D003424,1
DB01576,MESH:D047748,0
DB11560,MESH:D057066,0
DB05271,MESH:D017449,0
DB00254,MESH:D009956,1
DB00503,MESH:D020187,0
DB00479,MESH:D015270,1
DB00958,MESH:D015266,1
DB00315,MESH:D011702,0
DB00328,MESH:D010003,1
DB00615,MESH:D014376,1
DB14544,MESH:D059413,0
DB11760,MESH:D020325,0
DB00443,MESH:D003424,1
DB00787,MESH:D002690,0
DB00408,MESH:C000593,0
DB01006,MESH:D001943,1
DB01234,MESH:D006934,1
DB06711,MESH:D017511,0
DB00165,MESH:D014397,0
DB00986,MESH:D055499,0
DB00321,MESH:D043183,1
DB12924,MESH:D007169,1
DB00531,MESH:D012175,1
DB01115,MESH:D000788,1
DB00273,MESH:D065768,1
DB00620,MESH:D000506,1
DB00262,MESH:D009202,0
DB11581,MESH:D015451,1
DB06781,MESH:D000787,0
DB00586,MESH:D010149,1
DB01069,MESH:D065227,1
DB00457,MESH:D065766,0
DB00230,MESH:D011226,0
DB06043,MESH:D005879,0
DB09043,MESH:D004487,0
DB11730,MESH:D009450,0
DB01164,MESH:D006996,1
DB00876,MESH:D018908,0
DB01323,MESH:D007319,1
DB10317,MESH:D011618,0
DB00491,MESH:D011020,0
DB00401,MESH:D014718,0
DB00550,MESH:D006980,1
DB01142,MESH:D003866,1
DB00472,MESH:D061218,1
DB13761,MESH:D007787,1
DB08918,MESH:D000789,0
DB01276,MESH:D004827,0
DB01066,MESH:D020301,0
DB09564,MESH:D003920,1
DB01086,MESH:D014078,1
DB01176,MESH:D013530,0
DB00544,MESH:D055623,1
DB06186,MESH:D000275,0
DB14520,MESH:D001748,0
DB01610,MESH:D014813,0
DB01007,MESH:D000562,0
DB00656,MESH:D003865,1
DB01099,MESH:D008595,0
DB11606,MESH:D007008,0
DB11986,MESH:D015477,0
DB00607,MESH:D020528,0
DB00860,MESH:D003882,1
DB12245,MESH:D003872,0
DB01285,MESH:D017285,1
DB00876,MESH:D006967,0
DB00541,MESH:D018237,1
DB08880,MESH:D017094,0
DB09146,MESH:D054559,1
DB00770,MESH:D004374,1
DB01591,MESH:D016470,0
DB01172,MESH:D013530,0
DB09329,MESH:D002836,0
DB14600,MESH:D024741,0
DB11653,MESH:D018197,0
DB09034,MESH:D017726,0
DB00004,MESH:D009447,0
DB00443,MESH:D000312,1
DB00423,MESH:D001943,0
DB14039,MESH:D008881,1
DB00083,MESH:D053201,1
DB01041,MESH:D001201,0
DB13943,MESH:D008309,0
DB12281,MESH:D012175,0
DB09228,MESH:D000038,0
DB09136,MESH:D002915,1
DB00246,MESH:D000071,1
DB01270,MESH:D017681,0
DB12872,MESH:D009503,0
DB00647,MESH:D013274,0
DB08873,MESH:D020820,0
DB09089,MESH:D043183,1
DB06203,MESH:D005756,0
DB00006,MESH:D054058,1
DB12612,MESH:D020529,1
DB00507,MESH:D005873,1
DB01009,MESH:D004412,1
DB05829,MESH:C536773,0
DB00419,MESH:D006952,0
DB01053,MESH:D013742,1
DB00852,MESH:D014717,0
DB02513,MESH:D059606,0
DB00450,MESH:D003015,0
DB00582,MESH:D058365,1
DB00507,MESH:D008607,0
DB01016,MESH:D003924,1
DB00191,MESH:D006712,0
DB01410,MESH:D009471,0
DB00657,MESH:D006938,0
DB01357,MESH:D008796,1
DB00987,MESH:D055756,1
DB00254,MESH:D002179,1
DB01210,MESH:D020330,0
DB00567,MESH:D012141,1
DB01331,MESH:D004716,1
DB00828,MESH:D017484,0
DB00571,MESH:D008881,1
DB00443,MESH:D016460,1
DB00495,MESH:D014245,0
DB01240,MESH:D000081,1
DB06282,MESH:D006255,1
DB00628,MESH:D001007,1
DB01115,MESH:D006973,1
DB05381,MESH:D053717,0
DB00275,MESH:C036843,1
DB01144,MESH:D020514,1
DB01401,MESH:D001172,1
DB00361,MESH:D007015,0
DB08893,MESH:D002647,0
DB06811,MESH:D014945,0
DB00321,MESH:C567091,0
DB01307,MESH:D005058,0
DB12240,MESH:D000077260,0
DB00343,MESH:D002311,1
DB14545,MESH:D050723,0
DB06043,MESH:D015423,0
DB01167,MESH:D001759,1
DB00934,MESH:D003869,0
DB00722,MESH:D001932,0
DB00745,MESH:D008457,0
DB14518,MESH:D010032,1
DB09140,MESH:D011086,1
DB00443,MESH:D012010,1
DB00747,MESH:D011618,0
DB09310,MESH:D006506,0
DB00458,MESH:D010019,0
DB08827,MESH:D001759,0
DB01764,MESH:D009956,0
DB06695,MESH:D020920,0
DB00515,MESH:C079345,1
DB00754,MESH:D006962,0
DB00058,MESH:D055985,0
DB00241,MESH:D007015,0
DB01118,MESH:D057985,0
DB09255,MESH:D020246,1
DB00421,MESH:D006628,1
DB00731,MESH:D003924,1
DB13192,MESH:D001851,0
DB01254,MESH:D010024,0
DB00663,MESH:D017119,0
DB13944,MESH:C031967,0
DB01151,MESH:D052018,1
DB00743,MESH:D006558,0
DB00864,MESH:C031967,0
DB00573,MESH:D007008,0
DB13943,MESH:D015451,0
DB00880,MESH:C563477,0
DB00582,MESH:D017511,0
DB00966,MESH:D014123,0
DB00531,MESH:D001171,1
DB00831,MESH:D000071,1
DB00971,MESH:D012628,1
DB09484,MESH:D003731,1
DB00531,MESH:D054198,1
DB01190,MESH:D011349,0
DB00758,MESH:D011317,0
DB08886,MESH:D054198,1
DB00471,MESH:D001250,1
DB01047,MESH:D015266,0
DB00196,MESH:D002177,1
DB00443,MESH:D001929,1
DB01744,MESH:D003288,1
DB00715,MESH:D016584,1
DB01247,MESH:D010911,0
DB00541,MESH:D054198,1
DB00319,MESH:C567379,1
DB00376,MESH:D007634,0
DB00635,MESH:D014605,1
DB00571,MESH:D060805,1
DB00788,MESH:D001172,1
DB01250,MESH:D003093,1
DB01577,MESH:D002280,0
DB08904,MESH:D014593,0
DB00763,MESH:D053040,0
DB01115,MESH:D014514,1
DB01127,MESH:D014008,1
DB00681,MESH:D014890,0
DB00036,MESH:D059390,0
DB00297,MESH:D003093,1
DB01330,MESH:D013283,0
DB01330,MESH:D006501,0
DB01380,MESH:D020330,0
DB12834,MESH:D009402,0
DB00691,MESH:D008708,0
DB09153,MESH:D054990,0
DB00109,MESH:C537177,0
DB00187,MESH:D013616,1
DB00321,MESH:D007319,1
DB01082,MESH:D010930,1
DB01229,MESH:D010051,1
DB01306,MESH:D000219,0
DB00495,MESH:D012640,0
DB00177,MESH:D000224,0
DB01401,MESH:D001602,0
DB00691,MESH:D011702,0
DB09037,MESH:D015179,1
DB00760,MESH:D059413,1
DB00270,MESH:D008228,0
DB01141,MESH:D010538,1
DB01395,MESH:D008595,1
DB13761,MESH:D006111,0
DB00099,MESH:C565870,0
DB00823,MESH:D010146,1
DB09526,MESH:D008548,1
DB00007,MESH:D001943,1
DB00493,MESH:D010033,0
DB00605,MESH:D001172,1
DB00860,MESH:D009877,1
DB11164,MESH:D020521,1
DB00224,MESH:D015658,1
DB01393,MESH:D020920,0
DB00598,MESH:D020513,0
DB00290,MESH:D016066,1
DB12612,MESH:D011087,0
DB01263,MESH:D002177,1
DB14543,MESH:D055744,0
DB01050,MESH:D005334,1
DB00290,MESH:D011030,1
DB01331,MESH:D059413,1
DB11936,MESH:D006938,1
DB00571,MESH:D020329,1
DB01204,MESH:D014406,0
DB00659,MESH:D000505,0
DB11632,MESH:D010300,1
DB00635,MESH:D007938,1
DB00671,MESH:D012148,0
DB00442,MESH:D019694,1
DB06761,MESH:D005356,0
DB01224,MESH:D003865,1
DB00758,MESH:D054058,1
DB00784,MESH:D013851,0
DB00091,MESH:D018856,1
DB01415,MESH:D006084,0
DB00215,MESH:D052018,1
DB00059,MESH:D010211,0
DB13931,MESH:D012221,0
DB01032,MESH:D001424,1
DB11110,MESH:D008881,1
DB00332,MESH:D029424,1
DB14520,MESH:D008169,0
DB01294,MESH:D006356,1
DB04868,MESH:D000789,0
DB00199,MESH:D002601,1
DB13257,MESH:D018798,1
DB00860,MESH:D003424,1
DB00712,MESH:D004412,1
DB00694,MESH:D005348,0
DB01214,MESH:D005902,1
DB01284,MESH:D012594,1
DB00537,MESH:D002179,1
DB00618,MESH:D010930,1
DB00569,MESH:D016883,0
DB06237,MESH:D007172,1
DB13908,MESH:D001528,0
DB14512,MESH:D009298,1
DB00784,MESH:D003111,0
DB00286,MESH:D059268,1
DB00421,MESH:D006929,1
DB00008,MESH:D019694,1
DB00423,MESH:D063806,1
DB00152,MESH:D013832,1
DB00257,MESH:D014008,1
DB00865,MESH:D009765,1
DB01204,MESH:D015470,1
DB01598,MESH:D011704,1
DB01600,MESH:D000137,0
DB00297,MESH:D001929,1
DB01109,MESH:D013923,1
DB09449,MESH:D007022,0
DB00748,MESH:D012223,1
DB00710,MESH:D010024,1
DB00321,MESH:D009437,1
DB00028,MESH:D001289,0
DB00930,MESH:D051474,0
DB01281,MESH:D006961,0
DB00062,MESH:D012769,1
DB01069,MESH:D012818,1
DB00635,MESH:D016553,1
DB00052,MESH:D002100,1
DB00690,MESH:D001228,0
DB01115,MESH:D007752,1
DB00424,MESH:D014522,1
DB06590,MESH:C535758,0
DB01242,MESH:D055744,0
DB00720,MESH:C000601,1
DB00047,MESH:D056844,0
DB00004,MESH:C063419,1
DB09395,MESH:D000647,0
DB06710,MESH:D059787,0
DB00964,MESH:D009798,1
DB12615,MESH:D034161,0
DB01098,MESH:D015228,1
DB00994,MESH:D001929,0
DB01380,MESH:D012010,1
DB00162,MESH:D014802,1
DB00370,MESH:D019263,1
DB01234,MESH:D008269,1
DB09353,MESH:D008607,0
DB00745,MESH:D005221,1
DB00211,MESH:D052497,0
DB00928,MESH:D014813,0
DB00566,MESH:D016919,0
DB00646,MESH:D003015,0
DB06343,MESH:C535526,0
DB06691,MESH:D006967,1
DB01380,MESH:D003093,1
DB00300,MESH:D015658,1
DB04899,MESH:D014947,0
DB00325,MESH:D013285,0
DB00067,MESH:D012769,1
DB00784,MESH:D009404,0
DB01215,MESH:D018192,0
DB09075,MESH:D003929,0
DB00642,MESH:D029481,0
DB00643,MESH:D001196,1
DB00684,MESH:D059413,1
DB01142,MESH:D009450,1
DB00290,MESH:D008228,1
DB01138,MESH:D009765,0
DB01045,MESH:D013203,1
DB09266,MESH:D002294,1
DB00862,MESH:D006952,0
DB09043,MESH:C535438,0
DB00443,MESH:D013167,1
DB09106,MESH:D001714,0
DB01284,MESH:D007018,1
DB00465,MESH:D018710,1
DB01202,MESH:D012640,1
DB01319,MESH:D015658,1
DB00277,MESH:D018562,0
DB00743,MESH:D003773,0
DB01158,MESH:D005877,0
DB04918,MESH:D015270,0
DB00620,MESH:D007938,1
DB01276,MESH:D003924,1
DB00398,MESH:D065768,0
DB00855,MESH:D015140,0
DB01112,MESH:D005499,0
DB00370,MESH:D019966,1
DB01076,MESH:D000787,1
DB00737,MESH:D009041,1
DB01268,MESH:D012509,1
DB00434,MESH:D000856,1
DB00320,MESH:D007177,0
DB01113,MESH:D019694,0
DB00635,MESH:D065631,1
DB06702,MESH:D053201,1
DB00945,MESH:D004948,0
DB06290,MESH:D019698,1
DB00443,MESH:D001172,1
DB01017,MESH:D014438,1
DB01380,MESH:D001171,1
DB12965,MESH:D006111,0
DB01086,MESH:D019226,1
DB01112,MESH:D000069836,1
DB00668,MESH:D003440,1
DB01112,MESH:D001172,0
DB00479,MESH:D059413,1
DB01005,MESH:D013920,1
DB01185,MESH:D007006,1
DB00023,MESH:D054198,1
DB04861,MESH:D000789,0
DB00808,MESH:D020795,0
DB01190,MESH:D034363,1
DB13161,MESH:D005356,0
DB01147,MESH:C080085,0
DB00557,MESH:D056806,0
DB00864,MESH:D014820,1
DB08860,MESH:D020262,0
DB11095,MESH:D006689,0
DB13595,MESH:D015746,1
DB00435,MESH:D057985,0
DB00338,MESH:D014945,1
DB13501,MESH:D009450,1
DB09123,MESH:D013375,0
DB00860,MESH:D003231,1
DB06813,MESH:D016470,0
DB09449,MESH:D017674,1
DB00555,MESH:D006646,0
DB00982,MESH:D012393,1
DB10283,MESH:C536773,0
DB00460,MESH:D020256,1
DB01069,MESH:D020300,0
DB00537,MESH:D015521,1
DB00491,MESH:D010267,0
DB00612,MESH:D014806,0
DB00193,MESH:D061686,1
DB00594,MESH:D017492,0
DB00860,MESH:D011111,1
DB00297,MESH:D008180,1
DB00581,MESH:D003248,1
DB01624,MESH:D044682,0
DB00387,MESH:C535590,0
DB00448,MESH:D006471,1
DB09329,MESH:D006467,1
DB00287,MESH:D010245,0
DB00755,MESH:D000152,1
DB00493,MESH:D014552,1
DB00184,MESH:D003112,0
DB00199,MESH:D011014,1
DB00860,MESH:D000743,1
DB04572,MESH:D001943,1
DB01380,MESH:D012393,1
DB13125,MESH:D020330,0
DB00963,MESH:D009877,1
DB00936,MESH:D006394,0
DB01155,MESH:D008585,0
DB00997,MESH:D009447,1
DB00297,MESH:D007627,1
DB00157,MESH:D002385,0
DB13501,MESH:D003877,1
DB00888,MESH:D008228,1
DB01369,MESH:D013203,1
DB08880,MESH:D009103,1
DB00945,MESH:D007249,1
DB00216,MESH:D008881,1
DB00704,MESH:D002546,0
DB00635,MESH:D012010,1
DB00771,MESH:D043183,1
DB01147,MESH:D011014,1
DB00860,MESH:D011507,1
DB01099,MESH:D002833,0
DB08906,MESH:D029424,1
DB00547,MESH:D011565,1
DB01610,MESH:D017726,1
DB00588,MESH:D008010,0
DB00620,MESH:D002179,1
DB00104,MESH:D013281,0
DB00775,MESH:D064646,1
DB00860,MESH:D008180,1
DB00201,MESH:D008881,1
DB01026,MESH:D009436,0
DB00564,MESH:D002056,0
DB04895,MESH:D057135,1
DB01066,MESH:D011014,1
DB09275,MESH:D015223,0
DB01182,MESH:D020176,0
DB03088,MESH:D000152,1
DB00855,MESH:D012010,0
DB06413,MESH:D020178,1
DB00443,MESH:D009450,1
DB08900,MESH:D007683,0
DB00440,MESH:D054307,1
DB00209,MESH:D017116,0
DB01083,MESH:D001404,0
DB00531,MESH:D011654,0
DB06203,MESH:D059350,0
DB00620,MESH:D004892,1
DB00541,MESH:D055752,1
DB00570,MESH:D016403,1
DB00713,MESH:D018461,1
DB11580,MESH:D006457,1
DB00421,MESH:D007008,1
DB04865,MESH:D007926,0
DB14033,MESH:D008583,1
DB09154,MESH:D007855,0
DB09126,MESH:D014211,0
DB06230,MESH:C535669,0
DB00888,MESH:D002283,1
DB11951,MESH:D003681,0
DB00704,MESH:D009293,1
DB00970,MESH:D012516,1
DB00355,MESH:D001170,1
DB01010,MESH:D008088,0
DB00915,MESH:D001602,0
DB00656,MESH:D005356,1
DB01410,MESH:D001249,1
DB00209,MESH:D018269,0
DB00434,MESH:C536612,1
DB00819,MESH:D004487,1
DB00394,MESH:D012852,1
DB09326,MESH:D015210,0
DB00571,MESH:D002312,1
DB01248,MESH:D012512,1
DB00588,MESH:D020276,0
DB00337,MESH:D009202,0
DB14487,MESH:D012148,0
DB06186,MESH:D008976,0
DB00682,MESH:D020521,1
DB04911,MESH:D000075,0
DB00759,MESH:D059350,0
DB00380,MESH:D009202,1
DB13501,MESH:D011146,1
DB00566,MESH:D064146,0
DB01586,MESH:C400741,0
DB08877,MESH:D014923,0
DB09299,MESH:D015658,1
DB00956,MESH:D059787,1
DB00049,MESH:D003294,0
DB05381,MESH:D016585,0
DB00662,MESH:D018223,0
DB09075,MESH:D020521,1
DB00085,MESH:D045602,1
DB00816,MESH:D058429,0
DB00741,MESH:D013968,1
DB01045,MESH:D015521,0
DB00502,MESH:D003693,1
DB00747,MESH:D020250,1
DB01380,MESH:D063926,1
DB09139,MESH:D010013,1
DB01216,MESH:D011470,1
DB00694,MESH:D006954,0
DB06704,MESH:D014352,0
DB01036,MESH:D002181,0
DB09042,MESH:D001424,1
DB00643,MESH:D014120,1
DB01234,MESH:D009450,1
DB00188,MESH:D009101,1
DB08906,MESH:D000219,0
DB00741,MESH:D000743,1
DB00287,MESH:D001447,0
DB01395,MESH:D008796,1
DB09031,MESH:D007897,1
DB00297,MESH:D013167,1
DB01148,MESH:D011472,1
DB00712,MESH:D000027,0
DB01623,MESH:D004030,0
DB05381,MESH:D014550,0
DB00426,MESH:D006562,1
DB00888,MESH:D019320,0
DB00968,MESH:D015812,0
DB01656,MESH:D000855,0
DB01264,MESH:D018410,0
DB00110,MESH:D011832,0
DB08860,MESH:D006950,1
DB01053,MESH:D008581,1
DB00078,MESH:D008224,1
DB01156,MESH:D006952,0
DB00959,MESH:D013716,1
DB00738,MESH:D004748,0
DB01142,MESH:D007319,1
DB00615,MESH:D005494,0
DB01330,MESH:D003551,0
DB00318,MESH:D010146,1
DB13925,MESH:D018269,0
DB00588,MESH:D065631,1
DB09301,MESH:D013180,1
DB01072,MESH:D015658,1
DB00863,MESH:D010003,1
DB00300,MESH:D009459,0
DB01167,MESH:D006660,1
DB12020,MESH:D008708,0
DB00601,MESH:D011014,1
DB00605,MESH:D013167,1
DB00545,MESH:D003643,0
DB06789,MESH:D018269,1
DB00682,MESH:D006949,0
DB09136,MESH:D002916,1
DB00237,MESH:D007319,1
DB00458,MESH:D006471,0
DB00684,MESH:C536038,0
DB00299,MESH:D011832,0
DB06204,MESH:D063730,0
DB13501,MESH:D002056,1
DB06216,MESH:D000077260,0
DB01066,MESH:D000740,0
DB00438,MESH:D010188,0
DB01126,MESH:D000752,0
DB04272,MESH:D006261,1
DB00396,MESH:D002145,0
DB14473,MESH:D012078,0
DB06794,MESH:D014653,0
DB05039,MESH:D020258,0
DB00863,MESH:D001172,1
DB06292,MESH:D004714,0
DB00640,MESH:D013617,1
DB00363,MESH:D004415,0
DB00370,MESH:D015521,0
DB00207,MESH:D004403,1
DB00893,MESH:D060805,0
DB00563,MESH:D001749,1
DB00653,MESH:D014120,0
DB12243,MESH:D011030,0
DB01284,MESH:D003093,1
DB00207,MESH:D010033,1
DB00920,MESH:D004393,0
DB01060,MESH:D011014,1
DB01589,MESH:D006084,0
DB06211,MESH:D001424,1
DB00853,MESH:D008223,1
DB13848,MESH:D002056,0
DB14975,MESH:D025242,0
DB06724,MESH:D054559,1
DB01238,MESH:D003863,1
DB00187,MESH:D015423,0
DB06767,MESH:D000471,1
DB00986,MESH:D002647,0
DB00195,MESH:D014141,0
DB15444,MESH:D013953,0
DB00620,MESH:D013968,1
DB00035,MESH:D020790,1
DB00531,MESH:D008175,1
DB06402,MESH:D008527,0
DB13125,MESH:D015140,0
DB00860,MESH:D001229,1
DB00762,MESH:D010190,1
DB00605,MESH:D010003,1
DB00104,MESH:D012141,0
DB00091,MESH:D003876,1
DB00273,MESH:D012640,1
DB03088,MESH:D014006,0
DB00855,MESH:D008599,0
DB00178,MESH:D029424,0
DB00643,MESH:C538433,1
DB09241,MESH:D004931,0
DB00570,MESH:D010300,0
DB00659,MESH:D005891,0
DB00052,MESH:D057985,0
DB13954,MESH:C537436,1
DB00959,MESH:D003882,1
DB00541,MESH:D002062,0
DB06637,MESH:D009103,1
DB00560,MESH:D001424,1
DB09033,MESH:D014103,0
DB09337,MESH:D000081207,0
DB08886,MESH:D008595,0
DB01222,MESH:D003551,0
DB01413,MESH:C544287,1
DB04564,MESH:D053717,0
DB06402,MESH:D001424,1
DB06210,MESH:D007172,0
DB13235,MESH:D019226,1
DB01010,MESH:D019148,1
DB00571,MESH:D006973,1
DB00718,MESH:D004696,0
DB01077,MESH:D010001,1
DB01099,MESH:D004892,0
DB01284,MESH:D008180,1
DB08604,MESH:D008595,0
DB00619,MESH:D020920,0
DB01068,MESH:D012148,1
DB01050,MESH:D001172,1
DB15271,MESH:D020803,0
DB00930,MESH:D003869,0
DB01377,MESH:D010015,0
DB08813,MESH:D020246,1
DB00327,MESH:D003371,1
DB06343,MESH:D000341,0
DB00759,MESH:D000151,1
DB00209,MESH:D053201,1
DB06764,MESH:D003877,0
DB00620,MESH:D012010,1
DB01137,MESH:D014069,0
DB00016,MESH:D000071,0
DB01082,MESH:D007383,0
DB01097,MESH:D011628,0
DB00263,MESH:D020061,0
DB01129,MESH:D016883,0
DB00046,MESH:D003920,1
DB09381,MESH:D002114,0
DB13747,MESH:D011654,0
DB00748,MESH:D006967,1
DB00916,MESH:D012852,1
DB00544,MESH:D001943,1
DB00417,MESH:D066066,0
DB00645,MESH:D006086,0
DB00544,MESH:D013274,1
DB00083,MESH:D008527,0
DB09484,MESH:D005356,0
DB00945,MESH:C563924,1
DB00934,MESH:D019263,1
DB01119,MESH:D044903,1
DB00986,MESH:D010437,1
DB13906,MESH:D002177,1
DB06781,MESH:D058447,1
DB05276,MESH:D006966,0
DB00759,MESH:D014141,1
DB00959,MESH:D011657,1
DB00571,MESH:D024741,1
DB00820,MESH:D003681,0
DB00419,MESH:D015451,0
DB11793,MESH:D007724,0
DB00541,MESH:D018197,1
DB00377,MESH:D020250,1
DB00618,MESH:D003235,1
DB00054,MESH:D001007,0
DB09449,MESH:D003967,1
DB01138,MESH:D002180,0
DB13924,MESH:D006562,1
DB01266,MESH:D003218,1
DB04931,MESH:D012004,0
DB09275,MESH:D004473,0
DB00495,MESH:C580364,0
DB06700,MESH:D003865,1
DB00545,MESH:D009157,1
DB01224,MESH:D000073,1
DB01327,MESH:D004696,1
DB06811,MESH:D014648,1
DB00788,MESH:D006261,1
DB09126,MESH:D007006,1
DB06774,MESH:D002644,0
DB00437,MESH:D007926,1
DB00392,MESH:D010300,1
DB00244,MESH:C535758,0
DB00647,MESH:D000141,0
DB14509,MESH:D004487,0
DB00960,MESH:D004672,0
DB09341,MESH:D007003,1
DB00916,MESH:D014526,1
DB14507,MESH:D010052,0
DB00515,MESH:D015812,0
DB11712,MESH:C073469,0
DB01075,MESH:D014581,1
DB01309,MESH:D003922,1
DB12010,MESH:D013280,0
DB00615,MESH:D013585,0
DB00909,MESH:D007246,0
DB01167,MESH:D013174,1
DB01174,MESH:D006932,1
DB10317,MESH:D007896,0
DB11712,MESH:D007057,0
DB00881,MESH:D015179,0
DB00396,MESH:D000568,1
DB01229,MESH:D005185,1
DB06290,MESH:D019150,0
DB00028,MESH:D014923,1
DB01224,MESH:D003863,1
DB06812,MESH:D054198,0
DB00591,MESH:D008269,1
DB14018,MESH:D011293,1
DB06219,MESH:D016585,0
DB01182,MESH:D014927,1
DB01185,MESH:D003731,0
DB14597,MESH:D000799,1
DB00162,MESH:D011855,0
DB14600,MESH:D065227,0
DB09065,MESH:D063726,0
DB13235,MESH:D001145,0
DB01176,MESH:D002836,0
DB00367,MESH:D015663,1
DB00755,MESH:D015595,1
DB00727,MESH:D058429,0
DB13931,MESH:D006932,0
DB01324,MESH:D018805,0
DB09320,MESH:D017192,1
DB00962,MESH:D007319,1
DB00759,MESH:D001424,1
DB00686,MESH:D002114,0
DB00440,MESH:D004405,1
DB00477,MESH:D004621,0
DB00903,MESH:D001201,1
DB00642,MESH:D010051,1
DB09125,MESH:D000141,1
DB00290,MESH:D003877,0
DB00998,MESH:D000562,0
DB00232,MESH:D013921,0
DB01330,MESH:D014552,1
DB06812,MESH:D002179,1
DB00338,MESH:D015043,1
DB01217,MESH:D001943,1
DB14730,MESH:D054198,1
DB00443,MESH:D012871,1
DB00671,MESH:D020329,0
DB00960,MESH:D000787,1
DB12500,MESH:D055728,1
DB11065,MESH:D049970,0
DB01416,MESH:D001254,0
DB14488,MESH:D007897,0
DB01254,MESH:D015464,1
DB00038,MESH:D006955,0
DB00741,MESH:D001249,1
DB00519,MESH:D018487,1
DB00925,MESH:D006473,0
DB00571,MESH:D006402,0
DB01270,MESH:D008269,1
DB00493,MESH:D015521,0
DB00783,MESH:D006996,0
DB00835,MESH:D003218,0
DB00396,MESH:D005871,0
DB04855,MESH:D014648,0
DB09395,MESH:D020277,0
DB00620,MESH:D012713,1
DB00291,MESH:D008228,1
DB06769,MESH:C567379,0
DB00710,MESH:D018710,0
DB06774,MESH:D003288,1
DB09072,MESH:D014211,0
DB01234,MESH:D007500,1
DB01007,MESH:D009157,0
DB00470,MESH:D009471,0
DB00959,MESH:D013717,1
DB11574,MESH:D014657,0
DB00856,MESH:D003930,0
DB11327,MESH:D063807,1
DB04843,MESH:D010437,1
DB00679,MESH:D011618,1
DB00299,MESH:D004621,0
DB01015,MESH:D011020,1
DB01068,MESH:D020329,1
DB00622,MESH:D008881,1
DB01212,MESH:D020852,1
DB01234,MESH:D015210,1
DB01072,MESH:D014397,0
DB00656,MESH:D000437,1
DB01390,MESH:D000138,1
DB01197,MESH:D006973,1
DB13995,MESH:D014718,0
DB15494,MESH:D065227,0
DB09152,MESH:D001943,0
DB00126,MESH:D011086,0
DB01041,MESH:C531736,0
DB00738,MESH:D003240,0
DB00073,MESH:D055953,1
DB11604,MESH:D054218,0
DB01558,MESH:D001007,1
DB09151,MESH:D060825,1
DB01764,MESH:D020528,0
DB01234,MESH:D014235,1
DB00394,MESH:D012221,1
DB06290,MESH:D020261,0
DB00443,MESH:D010267,1
DB01041,MESH:D007637,0
DB00876,MESH:D003928,1
